City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
463,Palana,RU,59.1167,159.9667,14.56,81,100,6.26,overcast clouds
464,Arlit,NE,18.7369,7.3853,59.95,18,0,9.42,clear sky
465,Terrasini,IT,38.146,13.0844,54.46,81,0,2.3,clear sky
466,Zalesovo,RU,53.9939,84.7431,-2.16,95,50,2.73,scattered clouds
467,Atasu,KZ,48.6814,71.6433,12.15,70,1,13.04,clear sky
468,Nicoya,CR,10.1483,-85.452,78.35,63,4,12.62,clear sky
469,Aripuana,BR,-9.1667,-60.6333,72.09,98,72,2.24,broken clouds
470,Ewa Beach,US,21.3156,-158.0072,84.15,56,100,6.91,overcast clouds
471,Sorland,NO,67.667,12.6934,36.18,86,65,27.6,light rain
472,Dong Xoai,VN,11.5333,106.9167,81.82,51,99,6.78,overcast clouds
473,Gomoh,IN,23.8667,86.1667,55.27,62,2,5.23,clear sky
474,Gat,IL,31.61,34.7642,49.78,100,80,6.22,broken clouds
475,Vondrozo,MG,-22.8167,47.2833,70.97,98,100,23.04,heavy intensity rain
476,Antanifotsy,MG,-19.65,47.3167,62.15,92,100,16.93,light rain
477,Torres,BR,-29.3353,-49.7269,75.83,93,100,3.02,overcast clouds
478,High Level,CA,58.5169,-117.136,-2.09,71,75,3.44,broken clouds
479,Tilichiki,RU,60.4667,166.1,-2.83,76,5,8.63,clear sky
480,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,27.19,69,75,22.37,light shower snow
481,Issoire,FR,45.55,3.25,31.26,87,6,3.33,clear sky
482,Moussoro,TD,13.6408,16.4901,60.35,19,0,15.32,clear sky
483,Anloga,GH,5.7947,0.8973,82.62,83,18,7.7,few clouds
484,Praya,CV,14.9215,-23.5087,70.34,83,0,14.97,clear sky
485,San Vicente,AR,-26.6167,-54.1333,64.74,95,33,0.29,scattered clouds
486,Alexandria,EG,31.2156,29.9553,55.36,88,40,3.44,scattered clouds
487,Cururupu,BR,-1.8283,-44.8683,74.8,93,100,2.8,overcast clouds
488,Saint-Francois,FR,46.4154,3.9054,37.42,92,0,6.91,clear sky
489,Opuwo,NA,-18.0607,13.84,66.67,51,100,2.24,overcast clouds
490,Draguignan,FR,43.5333,6.4667,46.08,77,0,0.0,clear sky
491,Bekhtery,UA,46.251,32.2927,34.0,94,100,13.62,overcast clouds
492,Immokalee,US,26.4187,-81.4173,66.15,86,100,12.66,overcast clouds
493,Solginskiy,RU,61.05,41.3428,7.86,97,97,4.45,overcast clouds
494,Nha Trang,VN,12.25,109.1833,75.2,87,100,8.84,overcast clouds
495,Mogadishu,SO,2.0371,45.3438,76.66,81,100,13.71,overcast clouds
496,Moranbah,AU,-22.0016,148.0466,83.03,45,33,17.92,scattered clouds
497,Ilabaya,PE,-17.4208,-70.5133,65.82,70,57,2.01,broken clouds
498,Bairiki,KI,1.3292,172.9752,87.8,70,20,12.66,few clouds
499,Hirara,JP,24.8,125.2833,61.07,67,75,14.97,broken clouds
500,Malpe,IN,13.35,74.7167,70.9,80,94,3.13,overcast clouds
501,Haines Junction,CA,60.7522,-137.5108,30.15,74,100,2.3,overcast clouds
502,Gondal,IN,21.9667,70.8,62.58,77,0,3.87,clear sky
503,Cartagena,CO,10.3997,-75.5144,78.42,78,0,11.5,clear sky
504,Evinayong,GQ,1.4368,10.5512,67.89,97,59,2.71,broken clouds
505,Kabinda,CD,-6.1333,24.4833,64.6,94,97,1.5,overcast clouds
506,Derzhavinsk,KZ,51.1,66.3167,9.54,77,100,13.44,overcast clouds
507,Ozernovskiy,RU,51.5,156.5167,27.43,84,77,9.24,broken clouds
508,Kozhevnikovo,RU,56.2589,83.9714,7.48,92,100,5.23,overcast clouds
509,Teguldet,RU,57.3064,88.1667,11.57,94,100,4.88,overcast clouds
510,Cabedelo,BR,-6.9811,-34.8339,79.47,72,67,9.55,broken clouds
511,Egvekinot,RU,66.3167,-179.1667,-9.15,87,6,9.98,clear sky
512,Rodrigues Alves,BR,-7.738,-72.6509,73.45,93,22,3.06,few clouds
513,Tura,IN,25.5198,90.2201,52.74,83,0,1.81,clear sky
514,Tabou,CI,4.423,-7.3528,78.96,86,28,5.59,light rain
515,Mindelo,CV,16.8901,-24.9804,69.35,73,20,20.71,few clouds
516,Morros,BR,-9.4467,-46.3003,76.14,74,70,3.09,broken clouds
517,Tiksi,RU,71.6872,128.8694,-23.01,98,98,6.11,overcast clouds
518,Joshimath,IN,30.5667,79.5667,38.44,41,20,7.83,few clouds
519,Richards Bay,ZA,-28.783,32.0377,71.82,84,65,6.04,broken clouds
520,Ambovombe,MG,-25.1667,46.0833,74.48,93,100,26.13,light rain
521,Sturgeon Bay,US,44.8342,-87.377,25.2,68,100,19.57,overcast clouds
522,Ilebo,CD,-4.3167,20.5833,70.41,98,100,2.89,moderate rain
523,Cavarzere,IT,45.1356,12.0817,40.82,85,0,1.48,clear sky
524,Marsh Harbour,BS,26.5412,-77.0636,73.38,67,9,9.35,clear sky
525,Raudeberg,NO,61.9875,5.1352,38.07,88,100,11.99,light snow
526,Jatibonico,CU,21.9419,-79.17,66.36,83,0,7.74,clear sky
527,Laguna,US,38.421,-121.4238,62.69,47,0,0.0,clear sky
528,Lodja,CD,-3.4833,23.4333,68.58,88,94,1.68,overcast clouds
529,Togul,RU,53.465,85.9128,-3.26,99,96,2.46,overcast clouds
530,Magadan,RU,59.5667,150.8,11.53,68,17,10.6,few clouds
531,Kroya,ID,-7.6331,109.2461,83.23,73,95,1.34,overcast clouds
532,Poum,NC,-20.2333,164.0167,79.5,88,100,11.32,moderate rain
533,Pedernales,DO,18.0384,-71.744,75.29,71,5,4.0,clear sky
534,Saint Anthony,US,45.0205,-93.218,25.92,71,100,3.0,overcast clouds
535,Sjenica,RS,43.2731,19.9994,23.81,99,99,1.95,overcast clouds
536,Mackenzie,CA,55.2999,-123.1698,37.62,65,100,11.5,overcast clouds
537,Vicuna,CL,-30.0319,-70.7081,55.13,44,0,0.81,clear sky
538,San Angelo,US,31.4638,-100.437,43.02,42,0,6.91,clear sky
539,Santa Rosa,PH,14.3122,121.1114,85.1,67,93,18.39,overcast clouds
540,Koson,UZ,39.0375,65.585,43.12,80,100,9.66,heavy intensity rain
541,Matiri,TZ,-10.75,34.9,62.04,93,100,1.57,light rain
542,Jackson,US,42.4165,-122.8345,53.47,52,0,0.0,clear sky
543,Bonthe,SL,7.5264,-12.505,75.4,87,47,3.44,scattered clouds
544,Bida,NG,9.0833,6.0167,72.55,19,2,5.53,clear sky
545,Alberton,CA,46.8168,-64.0654,15.71,83,100,20.51,overcast clouds
546,Douglas,US,41.3,-96.167,47.5,30,0,4.61,clear sky
547,Balad,IQ,34.0164,44.1453,49.21,58,5,7.65,clear sky
548,Calama,CL,-22.4667,-68.9333,61.29,20,0,16.11,clear sky
549,Byron Bay,AU,-28.65,153.6167,76.05,68,91,20.04,overcast clouds
550,Chudniv,UA,50.052,28.1175,31.23,87,100,15.03,overcast clouds
551,Serebryansk,KZ,49.6925,83.2892,-16.29,89,26,5.1,scattered clouds
552,Atherton,GB,53.5237,-2.4935,49.75,86,100,11.01,overcast clouds
553,Kayes,ML,14.0,-11.0,75.9,10,0,7.38,clear sky
554,Bath,GB,51.3779,-2.3591,50.79,94,100,25.97,light rain
555,Praia,CV,14.9215,-23.5087,70.34,83,0,14.97,clear sky
556,Tateyama,JP,34.9833,139.8667,44.87,38,92,6.46,overcast clouds
557,Mbigou,GA,-1.9005,11.906,66.78,99,58,2.8,broken clouds
558,Uporovo,RU,56.3109,66.2693,14.16,85,100,6.89,overcast clouds
559,Moree,AU,-29.4667,149.85,78.82,36,40,18.41,scattered clouds
560,Maralal,KE,1.0968,36.698,59.31,63,100,1.21,overcast clouds
561,Vetlanda,SE,57.4289,15.0776,35.47,97,100,13.82,overcast clouds
562,Hamilton,US,39.1834,-84.5333,19.81,85,0,0.0,clear sky
563,Fare,PF,-16.7,-151.0167,81.12,74,25,19.33,light rain
564,Da Nang,VN,16.0678,108.2208,73.38,68,75,2.3,broken clouds
565,Punta Alta,AR,-38.8759,-62.0736,61.65,61,90,15.01,overcast clouds
566,Carutapera,BR,-1.195,-46.02,75.49,92,100,5.23,overcast clouds
567,Bealanana,MG,-14.55,48.7333,60.55,97,100,3.69,overcast clouds
568,Tuxtepec,MX,18.1,-96.1167,54.97,77,11,1.59,few clouds
569,Hvolsvollur,IS,63.7533,-20.2243,15.69,86,87,7.76,overcast clouds
570,Baghdad,IQ,33.3406,44.4009,44.51,76,0,4.61,clear sky
571,Twin Falls,US,42.3505,-114.6445,30.54,74,0,14.97,clear sky
572,Lethem,GY,3.3803,-59.7968,76.86,79,100,8.12,overcast clouds
573,Popondetta,PG,-8.7537,148.2534,86.34,67,100,4.81,overcast clouds
574,Kamenka,RU,51.3223,42.7678,-8.59,100,98,4.54,overcast clouds
575,Batticaloa,LK,7.7102,81.6924,77.7,70,63,5.57,broken clouds
576,Verkhnevilyuysk,RU,63.4453,120.3167,-15.99,99,80,2.1,broken clouds
577,Soe,ID,-9.8607,124.284,79.92,63,68,0.63,broken clouds
578,Kuching,MY,1.55,110.3333,80.82,89,20,2.3,few clouds
579,Camacha,PT,33.0833,-16.3333,63.54,82,40,26.46,scattered clouds
580,Tiznit,MA,29.5833,-9.5,60.46,24,67,4.27,broken clouds
581,Corner Brook,CA,48.9667,-57.9484,17.73,97,100,2.89,light snow
582,Panzhihua,CN,26.5851,101.7128,49.71,93,99,4.38,overcast clouds
583,Alto Araguaia,BR,-17.3147,-53.2153,70.63,90,93,1.21,overcast clouds
584,Uren,RU,57.4552,45.7852,11.5,98,100,0.54,overcast clouds
585,Tarakan,ID,3.3,117.6333,76.5,94,75,2.3,very heavy rain
586,Wick,GB,58.4333,-3.0833,37.15,86,100,14.97,overcast clouds
587,Lazaro Cardenas,MX,17.9583,-102.2,74.8,75,0,6.76,clear sky
588,Dali,CN,25.7,100.1833,47.44,80,81,7.63,light rain
589,Sovetskiy,RU,61.3614,63.5842,7.47,97,67,6.33,broken clouds
590,Ketchikan,US,55.3422,-131.6461,46.38,61,100,19.57,overcast clouds
591,Chakwal,PK,32.9334,72.8585,47.71,40,100,2.71,overcast clouds
592,Pangkalanbuun,ID,-2.6833,111.6167,86.02,64,100,3.67,overcast clouds
593,Mpika,ZM,-11.8343,31.4529,61.2,95,100,6.89,overcast clouds
594,Jiuquan,CN,39.7432,98.5174,14.31,80,100,4.45,light snow
595,Lhokseumawe,ID,5.1801,97.1507,79.54,80,77,5.84,broken clouds
596,Alenquer,BR,-1.9417,-54.7383,75.54,94,100,2.62,overcast clouds
597,Vigrestad,NO,58.5667,5.7,39.0,66,100,25.88,light snow
598,Makakilo City,US,21.3469,-158.0858,82.72,57,100,6.91,overcast clouds
599,Nemuro,JP,43.3236,145.575,25.23,67,98,19.91,overcast clouds
600,Kolbermoor,DE,47.85,12.0667,36.16,82,40,5.17,scattered clouds
601,Nijar,ES,36.9665,-2.206,55.04,63,100,0.0,overcast clouds
602,Dinguiraye,GN,11.3,-10.7167,70.02,16,9,1.77,clear sky
603,Blagoyevo,RU,63.3667,47.9167,0.3,94,11,5.68,few clouds
604,Jiaonan,CN,35.8786,119.9753,28.42,30,100,10.13,overcast clouds
605,Sam Roi Yot,TH,12.2708,99.872,81.97,65,49,7.02,scattered clouds
606,Tadine,NC,-21.55,167.8833,83.28,81,33,11.01,scattered clouds
607,Dauriya,RU,49.9333,116.8667,-6.36,95,93,3.65,overcast clouds
608,Maroantsetra,MG,-15.4333,49.7333,76.37,75,100,5.95,overcast clouds
609,Myatlevo,RU,54.8969,35.6762,17.55,96,100,6.24,light snow
610,Marsa Matruh,EG,31.3525,27.2453,46.6,93,20,5.75,few clouds
611,Aksha,RU,50.2814,113.2867,5.45,85,30,4.03,scattered clouds
612,Saldanha,ZA,-33.0117,17.9442,68.05,71,72,2.91,broken clouds
613,Sal Rei,CV,16.1833,-22.9167,68.56,83,0,18.32,clear sky
614,Nanchang,CN,28.6833,115.8833,44.4,69,100,7.78,light rain
615,Bolotnoye,RU,55.6717,84.3981,5.52,88,100,5.32,overcast clouds
616,Estelle,US,29.8458,-90.1067,46.4,61,0,0.0,clear sky
617,Amudat,UG,1.95,34.95,68.59,55,100,2.93,overcast clouds
618,Lamballe,FR,48.4676,-2.5144,49.06,90,100,18.37,overcast clouds
619,Asyut,EG,27.181,31.1837,46.58,63,0,5.53,clear sky
620,Belle Fourche,US,44.6714,-103.8522,40.5,64,91,15.35,overcast clouds
621,Bahia Blanca,AR,-38.7196,-62.2724,61.02,54,80,10.87,broken clouds
622,Maracas,BR,-13.4411,-40.4308,62.8,91,98,3.47,overcast clouds
623,Den Chai,TH,17.9837,100.0522,74.93,74,100,1.63,overcast clouds
624,Erenhot,CN,43.6475,111.9767,6.33,83,5,6.96,clear sky
625,Ancud,CL,-41.8697,-73.8203,59.23,84,88,3.27,overcast clouds
626,Champerico,GT,14.3,-91.9167,81.36,64,27,1.23,scattered clouds
627,Invermere,CA,50.5167,-116.0354,21.63,94,37,1.7,scattered clouds
628,Clyde River,CA,70.4692,-68.5914,-27.17,68,75,3.44,light snow
629,Chara,RU,56.9064,118.2631,-11.78,85,2,0.38,clear sky
630,Kibre Mengist,ET,5.8833,38.9833,54.39,49,98,2.28,overcast clouds
631,Lufilufi,WS,-13.8745,-171.5986,85.78,77,91,14.27,light rain
632,Anadyr,RU,64.75,177.4833,-5.3,71,0,4.47,clear sky
633,Lieksa,FI,63.3167,30.0167,20.3,93,100,10.2,overcast clouds
634,Oyama,JP,36.3,139.8,45.61,26,28,10.11,scattered clouds
635,Pocatello,US,42.8713,-112.4455,26.51,80,20,20.71,few clouds
636,Puerto Del Rosario,ES,28.5004,-13.8627,65.88,88,0,10.36,clear sky
637,Urengoy,RU,65.9667,78.3667,-22.11,100,98,3.96,overcast clouds
638,Kwakoa,TZ,-3.7667,37.7167,69.93,80,100,2.68,light rain
639,Phan Thiet,VN,10.9333,108.1,82.87,53,58,11.18,broken clouds
640,Sao Raimundo Nonato,BR,-9.0153,-42.6994,73.69,66,45,1.03,scattered clouds
641,Mount Gambier,AU,-37.8333,140.7667,85.91,25,40,13.8,scattered clouds
642,Merauke,ID,-8.4667,140.3333,85.78,68,100,11.52,overcast clouds
643,Mandalgovi,MN,45.7625,106.2708,5.77,61,0,6.11,clear sky
644,Parfino,RU,57.9731,31.6481,24.06,97,100,4.85,light snow
645,Yantai,CN,37.5333,121.4,33.6,47,96,8.48,overcast clouds
646,Sehithwa,BW,-20.4667,22.7167,69.62,83,88,7.52,overcast clouds
647,Urucara,BR,-2.5364,-57.76,73.69,99,84,0.81,broken clouds
648,Tiarei,PF,-17.5333,-149.3333,86.02,75,13,19.93,light rain
649,Basqal,AZ,40.7552,48.391,18.12,68,56,5.61,broken clouds
650,Ishigaki,JP,24.3448,124.1572,62.73,77,75,23.02,broken clouds
651,Malindi,KE,-3.2175,40.1191,76.14,89,100,7.49,overcast clouds
652,Hobyo,SO,5.3505,48.5268,74.8,73,10,12.71,clear sky
653,Lukulu,ZM,-14.3707,23.242,64.69,99,100,3.24,moderate rain
654,Paisley,GB,55.8317,-4.4325,41.18,88,40,7.0,scattered clouds
655,Rumford,US,44.5537,-70.5509,8.2,92,39,6.26,scattered clouds
656,Pandan,PH,14.0453,124.1694,79.52,78,54,17.02,broken clouds
657,Salym,RU,60.0625,71.4789,15.55,97,100,2.21,overcast clouds
658,Oksbol,DK,55.6268,8.2876,43.41,92,100,22.5,overcast clouds
659,Pimenta Bueno,BR,-11.6725,-61.1936,72.91,97,39,2.35,scattered clouds
660,Port-Gentil,GA,-0.7193,8.7815,78.89,82,15,10.49,few clouds
661,Wau,SS,7.7029,27.9953,68.67,22,29,6.17,scattered clouds
662,Shingu,JP,33.7333,135.9833,40.19,45,67,15.21,broken clouds
663,Dunmore Town,BS,25.5,-76.65,74.14,74,4,12.91,clear sky
664,Kualakapuas,ID,-3.0091,114.3876,78.96,78,96,2.73,overcast clouds
665,Carpinteria,US,34.3989,-119.5185,66.38,42,6,5.59,clear sky
666,Rupert,US,42.6191,-113.6772,31.89,69,0,0.0,clear sky
667,Lubango,AO,-14.9172,13.4925,58.5,51,97,3.02,overcast clouds
668,Muros,ES,42.7762,-9.0603,47.23,78,10,10.0,clear sky
669,Lagoa,PT,39.05,-27.9833,58.35,77,2,15.75,clear sky
670,Kardla,EE,58.9978,22.7492,32.05,86,43,13.47,scattered clouds
671,Fukue,JP,32.6881,128.8419,41.36,52,75,14.97,broken clouds
672,Paso De Carrasco,UY,-34.8603,-56.0522,68.14,73,75,17.27,broken clouds
673,Inhambane,MZ,-23.865,35.3833,76.68,83,80,16.17,light rain
674,Bure,ET,10.7,37.0667,54.36,61,23,2.15,few clouds
675,Bemidji,US,47.4736,-94.8803,12.49,85,100,3.44,overcast clouds
676,Matara,LK,5.9485,80.5353,73.85,84,17,7.94,few clouds
677,Padang,ID,-0.9492,100.3543,73.45,89,100,3.6,overcast clouds
678,Sola,VU,-13.8833,167.55,82.13,80,98,20.78,overcast clouds
679,Beloha,MG,-25.1667,45.05,73.96,91,100,21.59,moderate rain
680,Shush,IR,32.1942,48.2436,49.93,62,0,5.7,clear sky
681,Thinadhoo,MV,0.5333,72.9333,81.72,71,10,7.61,clear sky
682,Nyrob,RU,60.733,56.7202,9.5,91,14,5.01,few clouds
683,Tvoroyri,FO,61.5556,-6.8111,34.99,60,100,33.87,overcast clouds
684,Faya,SA,18.3851,42.4509,50.11,76,0,1.57,clear sky
685,Husavik,IS,66.0449,-17.3389,30.11,82,100,24.61,light snow
686,Sorong,ID,-0.8833,131.25,84.65,69,100,10.25,overcast clouds
687,Kununurra,AU,-15.7667,128.7333,85.98,74,100,0.0,overcast clouds
688,Stratford,US,41.1845,-73.1332,24.51,56,0,1.01,clear sky
689,Peniche,PT,39.3558,-9.3811,53.1,77,0,12.62,clear sky
690,Iquitos,PE,-3.7481,-73.2472,75.24,94,40,2.3,scattered clouds
691,Zhaotong,CN,27.3167,103.7167,32.0,96,100,6.11,snow
692,Buchanan,LR,5.8808,-10.0467,79.25,85,21,5.28,light rain
693,Gore,NZ,-46.1028,168.9436,58.23,42,22,3.67,few clouds
694,Flin Flon,CA,54.7682,-101.865,-1.16,97,100,5.19,overcast clouds
695,Quzhou,CN,28.9594,118.8686,41.27,62,100,11.1,light rain
696,Penzance,GB,50.1186,-5.5371,51.01,85,100,35.99,overcast clouds
697,Abha,SA,18.2164,42.5053,49.82,87,0,0.0,clear sky
